close_time,open,high,low,close,volume,trade_count,SMA50,SMA100,SMA200,RSI,Close_to_Open,Close_to_High,Close_to_Low,Volume_Momentum,Trade_Count_Momentum,next_two_candles
2017-09-22 22:59:59.999,3595.88,3628.0,3542.91,3605.0,95.786102,1000,0.9667959106973434,0.9071104323034179,0.867153502598971,41.75788379990364,1.0025362359144354,1.0025362359144354,1.0025362359144354,0.6025135788524216,0.6974959893980609,Up
2017-09-23 02:59:59.999,3614.87,3717.44,3600.9,3689.38,129.209377,1256,0.9867768404942844,0.9303529431819682,0.887957940785154,47.43718836298289,1.020612082868817,1.020612082868817,1.020612082868817,0.8945762257645394,0.9183300431381151,Neutral
2017-09-23 06:59:59.999,3689.38,3798.9,3688.0,3798.0,125.642985,1308,1.0135083747867508,0.9597316996499684,0.9144177789685379,53.696502775726856,1.029441261133307,1.029441261133307,1.029441261133307,0.9208178977547015,0.9859791949344189,Neutral
2017-09-23 10:59:59.999,3798.9,3817.19,3717.57,3746.36,147.826026,1385,0.9965456227468489,0.9487765845597929,0.9023523710865958,50.6108106562244,0.9861696806970439,0.9861696806970439,0.9861696806970439,1.1052984071330518,1.0571712083047096,Up
2017-09-23 14:59:59.999,3746.37,3779.52,3700.0,3779.5,146.838024,1880,1.0007794932324852,0.9588802612639826,0.9106241711290143,52.49738975459552,1.0088432269103158,1.0088432269103158,1.0088432269103158,1.0856343099292967,1.3714619200466882,Up
2017-09-23 18:59:59.999,3766.41,3790.0,3718.12,3780.0,107.490277,1573,1.001176992147541,0.9607871500361401,0.9110114496184097,52.52685386400237,1.0036082104709791,1.0036082104709791,1.0036082104709791,0.81409127087791,1.1334486237209973,Neutral
2017-09-23 22:59:59.999,3779.54,3789.99,3731.54,3782.9,113.26816,1528,1.0015193951224213,0.9635595968449735,0.9119731364136091,52.71006725681649,1.000888997073718,1.000888997073718,1.000888997073718,0.8837481005105172,1.0800113090189427,Neutral
2017-09-24 02:59:59.999,3782.9,3783.99,3622.76,3669.0,183.592756,2006,0.97152394214706,0.9371399281199115,0.8848962891419487,45.313250945207685,0.9698908244997224,0.9698908244997224,0.9698908244997224,1.4282957183894036,1.391702511447204,Up
2017-09-24 06:59:59.999,3668.0,3698.4,3627.19,3683.36,105.673917,1596,0.9757740803890381,0.9433881078431814,0.888716154817319,46.33572415088926,1.0041875681570338,1.0041875681570338,1.0041875681570338,0.8245658502188542,1.0770684302874882,Neutral
2017-09-24 10:59:59.999,3674.22,3730.0,3674.21,3691.31,124.794529,1722,0.9786921274582306,0.9478526584970051,0.890818175894665,46.92733765082124,1.0046513273565547,1.0046513273565547,1.0046513273565547,0.9748642245393592,1.1288842270879769,Down
2017-09-24 14:59:59.999,3707.89,3707.9,3624.38,3687.36,93.458592,1344,0.9773478868234031,0.94907481703781,0.8899838297978333,46.652143590378174,0.9944631582921825,0.9944631582921825,0.9944631582921825,0.7314054141014269,0.8616489293499167,Neutral
2017-09-24 18:59:59.999,3665.68,3707.94,3650.7,3660.02,40.848436,528,0.9696237610143756,0.9443688752788131,0.8836051840881151,44.69829806108678,0.9984559481460467,0.9984559481460467,0.9984559481460467,0.3434275986237356,0.3550773369199731,Up
2017-09-24 22:59:59.999,3660.02,3772.0,3653.69,3751.0,143.242134,1526,0.9932685993715848,0.9700878543733389,0.905686884245043,51.91531179496402,1.0248577876623626,1.0248577876623626,1.0248577876623626,1.186729374277817,1.0113997879109227,Up
2017-09-25 02:59:59.999,3750.01,3815.74,3750.0,3780.6,142.482302,1726,1.0007587618142264,0.9791815527852051,0.9130583390928791,54.017826270293014,1.0081573115805025,1.0081573115805025,1.0081573115805025,1.1856835415970275,1.1186726294639964,Up
2017-09-25 06:59:59.999,3789.5,3807.53,3747.94,3781.05,88.754998,1494,0.9998136843675686,0.980336488725372,0.9134526531691991,54.05072024730414,0.997770154373928,0.997770154373928,0.997770154373928,0.7760976259429732,0.993152961510337,Up
2017-09-25 10:59:59.999,3781.05,3945.0,3770.0,3910.01,165.387515,2212,1.0319985236388292,1.0147535708399085,0.9448250181292368,62.360631866243175,1.034106927969744,1.034106927969744,1.034106927969744,1.376504830503846,1.4105343706159927,Neutral
2017-09-25 14:59:59.999,3915.01,3979.87,3887.8,3930.36,109.064075,1680,1.0350130486600653,1.020860636040259,0.9499083096168031,63.48292862679459,1.0039208073542596,1.0039208073542596,1.0039208073542596,0.9109174221535096,1.0610079575596816,Down
2017-09-25 18:59:59.999,3934.68,3963.0,3904.19,3920.75,79.063689,1102,1.0309434762412195,1.019425731608105,0.9479491247920532,62.534663326652485,0.9964596866835422,0.9964596866835422,0.9964596866835422,0.7235161604934962,0.7381111855324849,Neutral
2017-09-25 22:59:59.999,3928.0,3959.56,3886.67,3896.02,122.997074,1727,1.0234934141321543,1.014133818851745,0.9423128856719485,60.0488802305249,0.9918584521384929,0.9918584521384929,0.9918584521384929,1.1079885728960825,1.1466702078215258,Up
2017-09-26 02:59:59.999,3896.02,3940.0,3850.05,3925.0,127.303112,1714,1.0298889787552665,1.0226116234648646,0.9495427038626454,61.95729492931358,1.007438360172689,1.007438360172689,1.007438360172689,1.1441928052673596,1.13864345977546,Neutral
2017-09-26 06:59:59.999,3925.0,3949.92,3888.28,3949.45,75.048345,1406,1.0356552601280604,1.0297980847938055,0.9556479143806058,63.53974027789475,1.0062292993630573,1.0062292993630573,1.0062292993630573,0.6858793241783744,0.9302017863049951,Down
2017-09-26 10:59:59.999,3950.0,3976.99,3892.51,3920.0,53.800832,822,1.0280961364304553,1.0230229220812503,0.9487440999976281,60.28683843909644,0.9924050632911392,0.9924050632911392,0.9924050632911392,0.48594246373405153,0.5334544746576676,Down
2017-09-26 14:59:59.999,3925.0,3939.99,3890.98,3906.13,40.087717,881,1.02458314414849,1.020036415602695,0.9456700725271638,58.76106165749215,0.9951923566878981,0.9951923566878981,0.9951923566878981,0.3992841623481303,0.5967217556217826,Neutral
2017-09-26 18:59:59.999,3911.06,3935.0,3880.0,3882.35,107.490907,1421,1.0191367812891805,1.0141088694789497,0.9402767845859272,56.137786481746105,0.9926592790701242,0.9926592790701242,0.9926592790701242,1.109299273213146,0.98277889203956,Up
2017-09-26 22:59:59.999,3882.36,3973.0,3872.81,3947.0,67.904056,1009,1.0362300360320313,1.0314050422980592,0.9562529884420098,61.208118743022965,1.0166496666975757,1.0166496666975757,1.0166496666975757,0.7161762146494783,0.7220552454558465,Up
2017-09-27 02:59:59.999,3931.0,3968.0,3930.0,3968.0,46.262674,831,1.0421099617203178,1.0372366655946637,0.9616297025507022,62.71578871251583,1.0094123632663445,1.0094123632663445,1.0094123632663445,0.5580388356199475,0.659890415310093,Up
2017-09-27 06:59:59.999,3952.1,4099.95,3931.0,4073.0,164.50711,1776,1.0691132780246797,1.0652442904880641,0.9873667957831171,69.16816275244038,1.0305913311910124,1.0305913311910124,1.0305913311910124,1.8599606997001341,1.399637481283001,Up
2017-09-27 10:59:59.999,4072.2,4119.0,4053.4,4090.0,148.359299,1942,1.0727099033627383,1.0698033894928671,0.991755589133797,70.07124545696227,1.0043711016158343,1.0043711016158343,1.0043711016158343,1.5555184097532613,1.4354349914997413,Up
2017-09-27 14:59:59.999,4099.8,4200.0,4075.05,4190.0,135.406179,1705,1.097665106515169,1.096309938489163,1.016175143679344,74.75541055886961,1.022001073223084,1.022001073223084,1.022001073223084,1.4014733082787354,1.2623084326645442,Up
2017-09-27 18:59:59.999,4189.0,4249.94,4152.01,4193.0,65.731648,1110,1.097140443291838,1.0970539248706703,1.0171102541693757,74.88241746179823,1.0009548818333731,1.0009548818333731,1.0009548818333731,0.7266387087613618,0.8602650546384562,Up
2017-09-27 22:59:59.999,4192.11,4219.99,4140.01,4200.0,135.347605,1761,1.0971921546581163,1.0988610488372308,1.0190484911312938,75.19599310792898,1.0018821071011974,1.0018821071011974,1.0018821071011974,1.4027140818270114,1.3282546387087042,Neutral
2017-09-28 02:59:59.999,4200.0,4300.0,4185.0,4246.0,125.832592,1863,1.1072654397943065,1.1109115691366893,1.0302859544592984,77.20954130261765,1.010952380952381,1.010952380952381,1.010952380952381,1.213511209510659,1.3028883138681027,Down
2017-09-28 06:59:59.999,4247.0,4272.45,4136.0,4180.0,147.336943,2180,1.088328082280519,1.0936500090252288,1.0143950545280416,68.6043130771021,0.9842241582293384,0.9842241582293384,0.9842241582293384,1.287708840364825,1.3976150788562636,Down
2017-09-28 10:59:59.999,4170.19,4210.0,4101.0,4168.0,192.324787,2225,1.0837696190773407,1.0906258250670717,1.011642419307409,67.13913914566778,0.9994748440718529,0.9994748440718529,0.9994748440718529,1.5648720049676483,1.356541885135959,Neutral
2017-09-28 14:59:59.999,4133.03,4209.68,4110.0,4149.99,118.435878,1808,1.07784103608875,1.0863232773933957,1.0074785923028498,64.89891063536005,1.0041035269523813,1.0041035269523813,1.0041035269523813,0.9256095282297345,1.051101680134876,Neutral
2017-09-28 18:59:59.999,4143.12,4194.99,4114.03,4174.5,130.50752,1589,1.0832530505594382,1.093272871637744,1.01356932474261,66.53541179917299,1.0075740022012396,1.0075740022012396,1.0075740022012396,0.9569476386393897,0.8847931399298401,Neutral
2017-09-28 22:59:59.999,4178.98,4215.0,3952.01,4032.87,569.973417,3538,1.0461213534699378,1.057031450202424,0.979469447309688,51.572649032799866,0.9650369228854889,0.9650369228854889,0.9650369228854889,3.2215431770437406,1.7940266720754527,Up
2017-09-29 02:59:59.999,4000.0,4113.81,3970.0,4090.1,332.3511,3032,1.059921412247261,1.0725056678178733,0.9936144342362303,55.889382666243186,1.022525,1.022525,1.022525,1.7015307647603801,1.456921820191245,Neutral
2017-09-29 06:59:59.999,4090.1,4248.0,4060.02,4220.01,185.563112,2072,1.091367407708553,1.1064125105069613,1.0253199239622601,63.78157437502529,1.0317620596073447,1.0317620596073447,1.0317620596073447,0.9262388227258349,0.9783737841155916,Neutral
2017-09-29 10:59:59.999,4234.99,4251.0,4131.68,4143.02,204.608176,2528,1.0700297101625575,1.0862860392597558,1.006824196184592,57.24475328727028,0.9782833017315272,0.9782833017315272,0.9782833017315272,0.9550948899036421,1.1187820853248363,Neutral
2017-09-29 14:59:59.999,4145.03,4259.99,4101.01,4179.99,152.938417,1827,1.0778240876519587,1.0952811741547088,1.0159737708972691,59.39670469015621,1.008434197098694,1.008434197098694,1.008434197098694,0.7080902067665269,0.806195393169182,Neutral
2017-09-29 18:59:59.999,4146.96,4263.86,4106.0,4174.69,156.875343,1837,1.0739803323777328,1.09320226990259,1.014868946258322,58.938715935061396,1.0066868260123076,1.0066868260123076,1.0066868260123076,0.7160267056550338,0.8115391411910232,Up
2017-09-29 22:59:59.999,4175.0,4298.0,4138.1,4214.0,123.327131,1425,1.080707070681166,1.1023934075304613,1.024563459136305,61.32092772831911,1.0093413173652694,1.0093413173652694,1.0093413173652694,0.5691395689832313,0.651249942872812,Up
2017-09-30 02:59:59.999,4216.01,4300.0,4180.81,4300.0,169.846073,1997,1.098873240933938,1.1234071066942575,1.04555987013806,65.97210619138966,1.0199216795026578,1.0199216795026578,1.0199216795026578,0.7920350703312417,0.9222740497852491,Up
2017-09-30 06:59:59.999,4310.0,4345.0,4266.11,4324.99,109.083627,1731,1.1017261656213362,1.1286232674483734,1.0516171228026971,67.20615348131166,1.0034779582366589,1.0034779582366589,1.0034779582366589,0.5109126488902318,0.8022803114571747,Up
2017-09-30 10:59:59.999,4320.21,4358.99,4275.35,4353.98,119.090837,1515,1.10519471315471,1.1349761019178812,1.058518522858574,68.62753924425698,1.0078167496487438,1.0078167496487438,1.0078167496487438,0.5607818208579991,0.704585619942331,Up
2017-09-30 14:59:59.999,4349.0,4380.0,4307.5,4368.98,130.618236,1618,1.1043544117783108,1.1372173104684884,1.0620270126555353,69.36736872275334,1.0045941595769141,1.0045941595769141,1.0045941595769141,0.7755036327652708,0.8262690225717495,Neutral
2017-09-30 18:59:59.999,4343.18,4379.95,4310.25,4378.51,68.387279,1038,1.1019476833631976,1.1381913469840599,1.0642523930827716,69.8537784578985,1.0081345926256797,1.0081345926256797,1.0081345926256797,0.4814858708115701,0.5901751193995907,Neutral
2017-09-30 22:59:59.999,4378.49,4378.49,4265.02,4312.58,133.368146,1718,1.0814217620099784,1.1186347975059563,1.0481776023488465,62.4641341000977,0.9849468652434972,0.9849468652434972,0.9849468652434972,0.9748112599889165,0.996866658930022,Up
2017-10-01 02:59:59.999,4312.77,4335.82,4275.0,4335.82,85.839809,1568,1.083229561162889,1.1222822577850111,1.0538079647152168,63.91330137765601,1.0053445929182403,1.0053445929182403,1.0053445929182403,0.6870620590938109,0.963500061447708,Neutral
2017-10-01 06:59:59.999,4335.82,4359.6,4288.0,4337.01,87.254644,1360,1.0795781963045503,1.119787442783693,1.0541608333388326,63.98996531864252,1.000274457888012,1.000274457888012,1.000274457888012,0.7371403076119203,0.8603783134054532,Neutral
2017-10-01 10:59:59.999,4337.01,4356.99,4240.04,4299.99,198.525474,2404,1.06711917257273,1.1070535929237588,1.0452605049867,59.738191115908975,0.9914641654042761,0.9914641654042761,0.9914641654042761,1.6201647747343944,1.4681812629778916,Up
2017-10-01 14:59:59.999,4290.17,4329.99,4270.01,4329.52,109.852914,1279,1.071620501516573,1.1119094518749604,1.0524381478491682,61.91217446218701,1.0091721307081072,1.0091721307081072,1.0091721307081072,0.9064766221436937,0.7881439487305891,Up
2017-10-01 18:59:59.999,4307.0,4406.52,4300.0,4378.48,112.122698,1487,1.080358191513826,1.1209410694638204,1.064326642840404,65.26135423417288,1.0165962386812166,1.0165962386812166,1.0165962386812166,0.9714795609708428,0.9460491156635704,Up
2017-10-01 22:59:59.999,4400.0,4560.0,4380.01,4419.85,127.648841,1259,1.087130569058378,1.127201164494427,1.0745790199900604,67.83508702757219,1.0045113636363636,1.0045113636363636,1.0045113636363636,1.0884955626642745,0.8257903712449167,Neutral
2017-10-02 02:59:59.999,4411.0,4465.43,4405.15,4424.01,100.326522,1601,1.0847173091853184,1.1265554623467133,1.0757624412593454,68.09109586322988,1.0029494445703921,1.0029494445703921,1.0029494445703921,0.8694223727626332,1.044221236629272,Down
2017-10-02 06:59:59.999,4434.22,4479.9,4401.0,4410.01,112.983763,1506,1.0779696885388421,1.120971286627082,1.0725895723053913,66.18198242732788,0.9945401897064197,0.9945401897064197,0.9945401897064197,0.9943039667983588,0.9894875164257556,Neutral
2017-10-02 10:59:59.999,4419.99,4561.63,4390.0,4409.09,175.608363,1646,1.0738594671310726,1.1187210272963122,1.072593450411975,66.05092405102944,0.9975339310722423,0.9975339310722423,0.9975339310722423,1.4121749954617542,1.0399292393227193,Neutral
2017-10-02 14:59:59.999,4409.09,4433.11,4378.51,4419.94,85.917207,1334,1.0726534029250538,1.1196276300999002,1.0754030678186726,66.88382203930522,1.0024608252496545,1.0024608252496545,1.0024608252496545,0.7183231064762141,0.8637658637658637,Neutral
2017-10-02 18:59:59.999,4410.0,4431.78,4360.0,4380.0,53.272278,839,1.0594192457196199,1.1080168433738504,1.0658388359696662,60.95540082833026,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.45785729555729887,0.5701664967720014,Neutral
2017-10-02 22:59:59.999,4380.0,4467.33,4361.0,4405.0,78.757886,1494,1.061780077554056,1.1121608821382392,1.0721073221048123,63.15676721765569,1.0057077625570776,1.0057077625570776,1.0057077625570776,0.681877044838652,1.006128358812041,Neutral
2017-10-03 02:59:59.999,4405.0,4417.0,4213.21,4271.0,331.171327,3235,1.026457414514555,1.076416010013416,1.039830207973224,47.64939458954563,0.9695800227014756,0.9695800227014756,0.9695800227014756,2.5718812754807834,2.0631377551020407,Neutral
2017-10-03 06:59:59.999,4280.0,4310.0,4189.71,4297.99,206.968904,2474,1.0302352949749327,1.081490226544044,1.0467289328142637,50.29659743436858,1.0042032710280373,1.0042032710280373,1.0042032710280373,1.4946001130582836,1.466074074074074,Down
2017-10-03 10:59:59.999,4290.0,4297.66,4180.8,4258.57,220.858495,1753,1.0184525696844717,1.0701072971926207,1.0375519789221435,46.59093893363081,0.9926736596736596,0.9926736596736596,0.9926736596736596,1.4787846395928266,1.0226941251968964,Neutral
2017-10-03 14:59:59.999,4258.58,4295.99,4235.0,4235.01,139.012073,1891,1.0106237182589135,1.0624383642953314,1.0322609674361067,44.481580668044614,0.9944652912473172,0.9944652912473172,0.9944652912473172,0.9237438661906477,1.0639734428627694,Neutral
2017-10-03 18:59:59.999,4235.02,4329.86,4222.02,4310.0,105.554878,1532,1.0265592553820286,1.0792178450047862,1.0509834126165387,51.939979287612466,1.017704757002328,1.017704757002328,1.017704757002328,0.6989902413247411,0.8653411658382286,Neutral
2017-10-03 22:59:59.999,4314.9,4360.0,4274.0,4290.01,100.114785,1478,1.0200504355510098,1.0720889952745227,1.0465667445775648,50.01125403555642,0.9942316160281816,0.9942316160281816,0.9942316160281816,0.668663937376518,0.8361620276080561,Neutral
2017-10-04 02:59:59.999,4290.01,4373.0,4280.0,4310.01,142.211634,1863,1.0229123771493396,1.07527946722945,1.051944662860084,51.93436848970575,1.0046619937948862,1.0046619937948862,1.0046619937948862,0.9714974709040278,1.041189291901861,Down
2017-10-04 06:59:59.999,4310.01,4328.0,4185.01,4228.0,189.103419,2255,1.001869856916018,1.05348410215746,1.0325545926913426,44.39272209536738,0.9809722019206452,0.9809722019206452,0.9809722019206452,1.206766561226212,1.198575528861486,Down
2017-10-04 10:59:59.999,4230.0,4248.97,4142.0,4211.01,205.859774,1897,0.9964931852901201,1.0479164181261689,1.029038274378023,42.99960684708954,0.9955106382978723,0.9955106382978723,0.9955106382978723,1.1971283832481685,0.9546095008051529,Neutral
2017-10-04 14:59:59.999,4211.01,4225.5,4153.02,4173.11,123.214855,1955,0.986480304575862,1.037599005979998,1.0204429960551245,39.9851794158552,0.9909997838998243,0.9909997838998243,0.9909997838998243,0.6984691363837288,0.961491171986426,Neutral
2017-10-04 18:59:59.999,4170.05,4236.63,4156.0,4208.59,107.960634,1558,0.9935118700234288,1.0457491881671184,1.0298320310994058,43.94677413692271,1.0092420954185202,1.0092420954185202,1.0092420954185202,0.7006520544747594,0.8351200686106347,Neutral
2017-10-04 22:59:59.999,4208.59,4235.0,4142.0,4143.04,104.558746,1244,0.9769448891443536,1.0289149631475423,1.0146123833629468,38.84500832370218,0.9844247123145756,0.9844247123145756,0.9844247123145756,0.7268851707795306,0.7138758177436015,Up
2017-10-05 02:59:59.999,4143.06,4174.49,4110.0,4154.1,191.098447,2222,0.9782990976927063,1.0313446752365358,1.018142674530735,40.10836733988697,1.0026646971079347,1.0026646971079347,1.0026646971079347,1.35656921977849,1.2416876222408495,Up
2017-10-05 06:59:59.999,4154.1,4234.77,4112.23,4226.05,161.845667,1586,0.9939371024475023,1.0485399006518958,1.0365505575354546,47.680509113359406,1.0173202378373174,1.0173202378373174,1.0173202378373174,1.1305838970271571,0.9016486640136441,Up
2017-10-05 10:59:59.999,4226.05,4335.0,4226.05,4314.49,156.27019,1769,1.0130863968750325,1.069741267307032,1.0588577812410214,55.18140949650883,1.0209273435004318,1.0209273435004318,1.0209273435004318,1.0542853042513545,0.9923150277668704,Neutral
2017-10-05 14:59:59.999,4288.0,4340.0,4275.0,4327.63,102.131284,1473,1.0149581218930082,1.07205132810226,1.0625651223592614,56.186463759939365,1.0092420708955223,1.0092420708955223,1.0092420708955223,0.6880981238630447,0.826506564919762,Neutral
2017-10-05 18:59:59.999,4345.0,4355.0,4292.43,4292.43,63.234304,864,1.0057476987391034,1.0623941842467823,1.0543594081833871,52.77241096075016,0.9879010356731877,0.9879010356731877,0.9879010356731877,0.4499774037483221,0.5135825952564941,Up
2017-10-05 22:59:59.999,4318.99,4348.0,4292.0,4316.98,69.287895,1188,1.0108984111469568,1.0675509930446394,1.0605762203386908,54.83373482021091,0.9995346134165626,0.9995346134165626,0.9995346134165626,0.5390117015970811,0.753998476770754,Up
2017-10-06 02:59:59.999,4316.98,4410.0,4300.02,4392.36,118.210068,1058,1.0275905570670514,1.085045126346879,1.079250893202257,60.530191442498875,1.0174612808027834,1.0174612808027834,1.0174612808027834,0.9868832430970038,0.7092578936783536,Neutral
2017-10-06 06:59:59.999,4396.0,4417.0,4370.45,4405.0,85.300421,1331,1.0295601321782253,1.086785000324185,1.0824459651820506,61.409114747199375,1.0020473157415832,1.0020473157415832,1.0020473157415832,0.7354133406404607,0.9312250752116421,Down
2017-10-06 10:59:59.999,4391.11,4416.78,4312.57,4382.07,132.612913,1554,1.023549770865857,1.0798702076873652,1.0770594343338327,58.84895887221039,0.9979412950256313,0.9979412950256313,0.9979412950256313,1.119521508394663,1.0875498635313876,Down
2017-10-06 14:59:59.999,4382.07,4400.0,4315.95,4379.73,73.696413,929,1.0220495821683075,1.077955270417442,1.0768033976175828,58.580558222241486,0.9994660057917834,0.9994660057917834,0.9994660057917834,0.6387900231591465,0.6648060684127666,Neutral
2017-10-06 18:59:59.999,4331.02,4399.0,4330.06,4369.0,27.421466,486,1.018590096916901,1.074111215378106,1.0743198303248425,57.290248315109444,1.0087692968400053,1.0087692968400053,1.0087692968400053,0.27698153351427535,0.3971237130250041,Neutral
2017-10-06 22:59:59.999,4369.0,4399.0,4362.02,4381.0,71.61948,1144,1.0202887717651514,1.0758626061812666,1.0772747550288027,58.39397850695804,1.0027466239414053,1.0027466239414053,1.0027466239414053,0.7959626472044524,0.9698202780603595,Neutral
2017-10-07 02:59:59.999,4381.0,4389.48,4330.09,4334.0,40.814739,810,1.0085936648402758,1.0634613832609559,1.0659731626621918,52.65449725178368,0.9892718557406984,0.9892718557406984,0.9892718557406984,0.52037779917155,0.7474393282273691,Up
2017-10-07 06:59:59.999,4335.0,4388.54,4312.56,4335.9,50.767279,731,1.0076146844636222,1.0629548030313543,1.066667650700109,52.85622671926153,1.0002076124567474,1.0002076124567474,1.0002076124567474,0.6926289867017358,0.7241208519068846,Neutral
2017-10-07 10:59:59.999,4335.9,4380.0,4326.0,4343.01,35.610569,598,1.0080819997032628,1.0635427755160236,1.0684134846608109,53.652059336870785,1.0016397979658205,1.0016397979658205,1.0016397979658205,0.5048700803108999,0.6084037033268899,Neutral
2017-10-07 14:59:59.999,4343.01,4370.86,4326.02,4335.38,35.635672,683,1.0057722788727967,1.0603559162172616,1.0663417728957023,52.62538593736295,0.9982431539416211,0.9982431539416211,0.9982431539416211,0.5305382541462417,0.7325182325182326,Up
