close_time,open,high,low,close,volume,trade_count,SMA50,SMA100,SMA200,next_two_candles
2022-10-13 22:59:59.999,19828.73,20030.0,19587.0,19815.62,354.37737,6876,,,,Down
2022-10-13 23:59:59.999,19815.62,20160.57,17742.38,19813.5,357.477981,6911,,,,Down
2022-10-14 00:59:59.999,19813.04,19848.26,19730.64,19806.49,340.704158,7183,,,,Down
2022-10-14 01:59:59.999,19806.49,19829.99,19779.0,19792.12,509.87032,11912,,,,Down
2022-10-14 02:59:59.999,19792.12,20013.0,17737.25,19643.21,447.621952,10045,,,,Neutral
2022-10-14 03:59:59.999,19642.97,20052.49,19559.25,19616.6,376.932772,8531,,,,Up
2022-10-14 04:59:59.999,19617.47,19663.79,19543.93,19647.42,377.420966,9690,,,,Neutral
2022-10-14 05:59:59.999,19647.42,19740.6,19630.35,19687.87,388.168789,10039,,,,Neutral
2022-10-14 06:59:59.999,19687.87,19743.93,19506.91,19597.21,360.456712,8894,,,,Neutral
2022-10-14 07:59:59.999,19597.13,19876.88,19576.35,19800.45,413.960034,9672,,,,Down
2022-10-14 08:59:59.999,19799.8,20000.0,19464.87,19667.96,434.250294,9629,,,,Down
2022-10-14 09:59:59.999,19666.68,19666.68,19342.49,19463.4,459.423029,9972,,,,Down
2022-10-14 10:59:59.999,19463.4,20024.23,19315.66,19358.07,406.721615,10758,,,,Neutral
2022-10-14 11:59:59.999,19359.18,20106.72,19225.73,19303.18,413.738936,10977,,,,Neutral
2022-10-14 12:59:59.999,19303.66,20160.57,19289.11,19362.04,377.18092,9714,,,,Down
2022-10-14 13:59:59.999,19362.77,20404.58,18485.72,19213.85,399.746208,10318,,,,Neutral
2022-10-14 14:59:59.999,19213.85,20297.58,18194.32,19159.48,402.184978,10591,,,,Neutral
2022-10-14 15:59:59.999,19166.7,19215.63,17698.26,19175.21,329.659223,8306,,,,Neutral
2022-10-14 16:59:59.999,19175.68,20297.58,17648.35,19106.42,326.743088,7158,,,,Up
2022-10-14 17:59:59.999,19106.57,19162.2,19087.63,19159.43,309.934475,7172,,,,Up
2022-10-14 18:59:59.999,19158.9,19195.12,19142.32,19179.74,277.324047,6974,,,,Neutral
2022-10-14 19:59:59.999,19179.74,19224.16,19173.25,19200.99,335.350401,7643,,,,Neutral
2022-10-14 20:59:59.999,19200.86,19208.85,17648.35,19173.4,328.813784,7113,0.9947025838547965,,,Up
2022-10-14 21:59:59.999,19173.4,19204.53,19137.43,19197.15,354.956183,7445,0.9958835061648322,,,Neutral
2022-10-14 22:59:59.999,19197.09,19216.21,19156.13,19201.69,327.053265,6597,0.9960211730069608,,,Down
2022-10-14 23:59:59.999,19200.29,19211.11,19178.01,19187.45,329.067887,6579,0.9951784638286137,,,Down
2022-10-15 00:59:59.999,19187.45,19246.05,17627.55,19175.48,360.305151,7386,0.9944685388213996,,,Neutral
2022-10-15 01:59:59.999,19176.1,90000.4,17518.33,19167.43,392.333559,8529,0.9939744728480497,,,Neutral
2022-10-15 02:59:59.999,19167.19,19182.03,17349.38,19170.16,322.356582,7083,0.9940339482627331,,,Neutral
2022-10-15 03:59:59.999,19169.93,19175.71,19042.32,19070.46,379.467912,7736,0.9888539609412627,,,Up
2022-10-15 04:59:59.999,19069.67,19123.34,19067.17,19107.19,380.95778,8031,0.9906575395387002,,,Up
2022-10-15 05:59:59.999,19107.19,19177.76,19094.52,19155.2,371.192873,7659,0.9929970463376676,,,Up
2022-10-15 06:59:59.999,19154.89,19167.54,19140.72,19167.54,352.219907,6679,0.9934570307549813,,,Neutral
2022-10-15 07:59:59.999,19167.32,22266.0,18973.0,19169.18,351.139296,8347,0.9930487653596429,,,Down
2022-10-15 08:59:59.999,19168.59,19181.24,19097.96,19168.17,400.084539,12234,0.9925700822933137,,,Down
2022-10-15 09:59:59.999,19168.17,22266.0,17039.47,19144.88,424.291307,15652,0.990584191180998,,,Down
2022-10-15 10:59:59.999,19144.74,19179.57,19117.99,19128.51,383.375553,17079,0.9890223105034036,,,Down
2022-10-15 11:59:59.999,19128.36,19187.82,19065.67,19126.0,401.029859,13258,0.9881660425641544,,,Neutral
2022-10-15 12:59:59.999,19126.24,19138.0,19096.17,19109.22,356.084875,11017,0.9871404189090762,,,Neutral
2022-10-15 13:59:59.999,19108.02,19136.86,19103.22,19119.39,306.217598,8551,0.9876310655873966,,,Down
2022-10-15 14:59:59.999,19118.72,19124.8,18142.85,19102.95,371.037887,9621,0.986837354003946,,,Down
2022-10-15 15:59:59.999,19102.27,19110.25,16959.33,19094.69,265.803727,6736,0.9867366896774608,,,Down
2022-10-15 16:59:59.999,19094.8,50000.0,19051.45,19069.23,288.069539,7184,0.9857261095883462,,,Neutral
2022-10-15 17:59:59.999,19069.23,19089.24,19045.27,19060.85,335.04264,7667,0.985621009880167,,,Up
2022-10-15 18:59:59.999,19060.95,19127.9,18981.95,19068.37,364.919405,8555,0.986350381873338,,,Up
2022-10-15 19:59:59.999,19068.72,19142.03,19065.25,19140.72,353.868368,8386,0.9903906025008625,,,Neutral
2022-10-15 20:59:59.999,19140.29,19170.61,19109.48,19142.51,353.073368,8298,0.9907220128798503,,,Neutral
2022-10-15 21:59:59.999,19142.52,38597.85,19105.01,19114.4,354.649276,8338,0.9895688660752442,,,Up
2022-10-15 22:59:59.999,19113.92,20529.16,16779.7,19122.59,339.985751,8833,0.9907525362834694,,,Up
2022-10-15 23:59:59.999,19122.63,22266.0,19110.5,19135.42,342.950509,8598,0.9921300280562094,,,Neutral
2022-10-16 00:59:59.999,19135.42,19158.26,19122.99,19150.9,355.77263,8467,0.993617518939613,,,Neutral
2022-10-16 01:59:59.999,19150.74,19154.87,16760.49,19133.73,365.070331,8924,0.9934274196898079,,,Up
2022-10-16 02:59:59.999,19133.95,19148.08,19104.39,19134.38,349.546649,8354,0.9941550104297955,,,Neutral
2022-10-16 03:59:59.999,19134.4,19204.42,19134.13,19165.36,384.013341,9914,0.9964135712129824,,,Down
2022-10-16 04:59:59.999,19165.36,19210.59,19086.01,19140.63,373.713295,8501,0.9956481620050385,,,Neutral
2022-10-16 05:59:59.999,19140.54,19149.85,19073.99,19129.04,349.43071,6857,0.9955502551250279,,,Neutral
2022-10-16 06:59:59.999,19129.25,19185.94,19118.0,19144.64,347.870645,7876,0.99688384236844,,,Down
2022-10-16 07:59:59.999,19144.87,19149.67,19026.78,19133.47,385.103943,7974,0.9968777698654497,,,Neutral
2022-10-16 08:59:59.999,19133.56,19271.83,18932.21,19127.23,373.268271,7993,0.9970409398425353,,,Up
2022-10-16 09:59:59.999,19126.85,19139.83,19022.0,19130.26,358.173344,8318,0.997896110964289,,,Neutral
2022-10-16 10:59:59.999,19130.3,19182.0,19124.87,19154.78,313.526085,7923,0.9997103807590111,,,Down
2022-10-16 11:59:59.999,19154.3,19244.5,19126.1,19139.0,248.428579,6086,0.9992251580325306,,,Neutral
2022-10-16 12:59:59.999,19139.29,19301.28,18851.95,19132.2,221.984551,6566,0.9991057752128042,,,Up
2022-10-16 13:59:59.999,19132.2,19148.77,19118.53,19133.72,230.360912,6405,0.99936202644294,,,Neutral
2022-10-16 14:59:59.999,19133.85,19376.73,19131.05,19376.05,322.004578,7724,1.0120042108793221,,,Down
2022-10-16 15:59:59.999,19375.5,19827.63,17718.17,19329.37,405.809173,8944,1.009444320025231,,,Neutral
2022-10-16 16:59:59.999,19328.76,20085.58,16507.73,19147.58,344.151177,8333,0.9999630671927672,,,Neutral
2022-10-16 17:59:59.999,19147.86,19355.0,19118.94,19300.63,397.352081,8751,1.0078239256023391,,,Down
2022-10-16 18:59:59.999,19301.48,19314.0,19227.05,19262.75,335.569467,7087,1.0056817501326176,,,Down
2022-10-16 19:59:59.999,19262.75,19306.93,19209.78,19229.8,381.94266,7720,1.0038877117520337,,,Neutral
2022-10-16 20:59:59.999,19230.25,19238.37,19174.5,19175.4,354.556305,7241,1.0010523072043755,,,Neutral
2022-10-16 21:59:59.999,19177.0,19212.22,19168.54,19203.17,365.240717,7451,1.002499759022136,,,Neutral
2022-10-16 22:59:59.999,19203.17,20189.25,19160.73,19189.36,378.835426,6385,1.0017621160460728,0.9986366255926578,,Up
2022-10-16 23:59:59.999,19189.04,19236.28,19162.16,19226.74,387.476852,7157,1.0036824949402536,1.000540711439496,,Neutral
2022-10-17 00:59:59.999,19227.0,19282.74,19224.5,19270.9,509.79361,12520,1.005915068110685,1.0027532277896827,,Neutral
2022-10-17 01:59:59.999,19271.88,20223.55,10000.0,19239.55,424.036644,10910,1.0042240195167256,1.0010423050476802,,Neutral
2022-10-17 02:59:59.999,19240.88,19313.81,19233.63,19296.6,384.750308,7995,1.0070744572086514,1.0039022677840392,,Neutral
2022-10-17 03:59:59.999,19295.83,19356.79,19143.82,19260.88,348.251509,7338,1.0051122180524206,1.0019565090111233,,Up
2022-10-17 04:59:59.999,19260.21,19357.99,19119.84,19338.7,387.213242,8959,1.0089957022345977,1.005874870574628,,Up
2022-10-17 05:59:59.999,19338.23,19419.72,19337.12,19397.41,394.570658,9357,1.0117137251470634,1.0087518095731514,,Up
2022-10-17 06:59:59.999,19397.41,19540.35,19373.85,19457.51,397.66231,9564,1.0144776456635343,1.011641269730881,,Up
2022-10-17 07:59:59.999,19457.58,50000.0,19421.07,19517.09,408.313785,9255,1.0172001778906408,1.0144714197892692,,Neutral
2022-10-17 08:59:59.999,19517.09,22266.0,5000.0,19585.08,462.928067,10791,1.020299644605845,1.0176922780496256,,Neutral
2022-10-17 09:59:59.999,19584.66,20529.16,14000.0,19473.5,456.429543,9695,1.0141652325170198,1.011482485679655,,Neutral
2022-10-17 10:59:59.999,19472.63,50000.0,10000.0,19535.58,424.84101,9162,1.0170091142967903,1.014295024205859,,Neutral
2022-10-17 11:59:59.999,19535.41,50000.0,14991.0,19510.63,385.090261,8048,1.01532358473068,1.0124077591268816,,Neutral
2022-10-17 12:59:59.999,19510.56,19535.54,19459.08,19521.59,338.745577,7047,1.0154784914776718,1.0124030378267743,,Neutral
2022-10-17 13:59:59.999,19521.26,19544.89,19447.01,19516.28,339.269923,7066,1.014790235894579,1.011549950675726,,Up
2022-10-17 14:59:59.999,19517.14,19554.25,19486.0,19523.75,339.372915,7130,1.0147412123138146,1.011638211386853,,Neutral
2022-10-17 15:59:59.999,19524.04,19556.16,19510.73,19527.52,289.036156,6004,1.014506753737675,1.0116017953990257,,Down
2022-10-17 16:59:59.999,19527.46,50000.0,11123.76,19515.2,305.370841,6271,1.0134325932825672,1.0107762194943197,,Neutral
2022-10-17 17:59:59.999,19514.77,50000.0,19320.0,19514.27,403.595496,9470,1.0129428784114118,1.0106758239376112,,Up
2022-10-17 18:59:59.999,19514.36,22266.0,19512.26,19549.03,340.820021,7067,1.0142419923203907,1.0123815487181915,,Neutral
2022-10-17 19:59:59.999,19548.92,19611.45,18507.4,19596.72,390.122584,7988,1.0161512225531155,1.0147388562248236,,Down
2022-10-17 20:59:59.999,19595.68,22266.0,16893.09,19534.68,391.619291,8752,1.012444643740626,1.011456968785761,,Neutral
2022-10-17 21:59:59.999,19534.87,22266.0,19482.5,19489.87,366.662611,7563,1.0097567816966397,1.0091062374976003,,Up
2022-10-17 22:59:59.999,19489.64,19573.93,19489.13,19548.59,368.943151,7529,1.0123730437949572,1.0120557790743738,,Neutral
2022-10-17 23:59:59.999,19548.79,19612.81,19300.0,19579.72,332.088655,7078,1.0134967291487536,1.0135777986802574,,Neutral
2022-10-18 00:59:59.999,19579.78,19587.45,19539.09,19553.57,362.698596,7520,1.011691748574678,1.012386327766282,,Up
2022-10-18 01:59:59.999,19553.57,19701.55,19537.62,19643.9,374.069175,8398,1.0158308770947908,1.017160502572222,,Neutral
2022-10-18 02:59:59.999,19643.47,19965.56,19564.11,19665.43,382.724049,8719,1.016403363049875,1.0183545210050147,,Down
2022-10-18 03:59:59.999,19665.51,19671.84,19526.77,19534.2,360.788616,7978,1.009202996009592,1.0117052330494871,,Neutral
2022-10-18 04:59:59.999,19534.17,50000.0,19472.91,19528.53,372.952866,8600,1.0084993406200424,1.0115571987100922,,Up
2022-10-18 05:59:59.999,19528.52,19671.0,19128.38,19529.2,338.827422,7352,1.008155085279579,1.0117296912445943,,Up
2022-10-18 06:59:59.999,19529.29,19610.8,19528.93,19563.25,339.84966,7051,1.0094723759709037,1.0135356702463867,,Neutral
2022-10-18 07:59:59.999,19563.11,23098.6,19399.0,19627.14,386.909396,9742,1.0122487882756195,1.0168401400219347,,Down
2022-10-18 08:59:59.999,19627.14,22266.0,19000.0,19542.57,385.984403,9209,1.0074736569201168,1.012513749517021,,Down
2022-10-18 09:59:59.999,19542.79,19570.98,19369.0,19417.91,405.474723,8831,1.000753593934735,1.0061957654186042,,Neutral
2022-10-18 10:59:59.999,19416.47,19453.18,19287.6,19376.33,421.04152,9631,0.9983543200744254,1.0041561072971865,,Neutral
2022-10-18 11:59:59.999,19374.71,19439.62,19345.85,19413.06,364.593809,8210,0.9999554031467454,1.006261614988764,,Down
2022-10-18 12:59:59.999,19413.13,19435.1,19365.36,19408.75,338.764897,6921,0.99947189879737,1.0061733983673913,,Down
2022-10-18 13:59:59.999,19407.57,19410.43,19179.0,19221.66,369.925723,7515,0.9897532619182468,0.9965993181671758,,Neutral
2022-10-18 14:59:59.999,19221.47,19221.92,19098.53,19215.87,394.612282,7347,0.989369875763321,0.9963725798692447,,Neutral
2022-10-18 15:59:59.999,19215.48,19432.0,19008.12,19365.54,372.5205,7057,0.9968379934857773,1.0041007336372931,,Neutral
2022-10-18 16:59:59.999,19364.72,19377.09,19218.95,19296.34,308.350075,5798,0.9933574509299024,1.0005468066174137,,Up
2022-10-18 17:59:59.999,19296.34,19334.4,19257.79,19322.04,314.242642,5967,0.9946879695215306,1.0018231931108512,,Neutral
2022-10-18 18:59:59.999,19321.1,19369.23,19306.27,19328.8,300.189453,5658,0.9948503493140032,1.002085717139366,,Neutral
2022-10-18 19:59:59.999,19328.43,19356.62,19232.84,19232.84,336.164027,6508,0.9899803865613973,0.9970809593859775,,Neutral
2022-10-18 20:59:59.999,19233.97,19322.83,18449.58,19312.14,365.314271,7293,0.9940116891674273,1.001085313342045,,Down
2022-10-18 21:59:59.999,19313.17,19317.48,19249.58,19291.26,301.50333,5603,0.9928741613424757,0.9999346223347177,,Down
2022-10-18 22:59:59.999,19291.96,19302.4,19256.88,19283.12,285.737268,5018,0.9923451824295589,0.9994591406329255,,Down
2022-10-18 23:59:59.999,19283.12,19306.18,10000.0,19276.27,303.166299,5266,0.9919180395305808,0.9990651180600264,,Down
2022-10-19 00:59:59.999,19277.02,19304.63,18925.0,19255.95,316.984673,5400,0.9908045116834865,0.9979692599585758,,Neutral
2022-10-19 01:59:59.999,19254.54,19278.52,19151.86,19192.54,347.357793,6570,0.9875765419751548,0.9946853155725293,,Neutral
2022-10-19 02:59:59.999,19192.54,19242.6,19172.63,19217.14,339.514165,6115,0.9888970777498902,0.9959522766903082,,Neutral
2022-10-19 03:59:59.999,19217.44,19234.78,19151.49,19195.81,339.545119,5921,0.9878439239730995,0.9948425124771412,,Neutral
2022-10-19 04:59:59.999,19195.1,19279.52,19193.6,19268.15,339.059651,6941,0.991595679628408,0.9985436498313579,,Down
2022-10-19 05:59:59.999,19268.4,19274.45,15000.0,19216.78,316.564446,8286,0.9889969191958393,0.9958560058956261,,Down
2022-10-19 06:59:59.999,19216.89,19218.67,19147.15,19200.89,353.282123,11834,0.9883193276445839,0.9950167053747363,,Down
2022-10-19 07:59:59.999,19201.16,19201.77,19103.77,19163.71,367.785359,9884,0.986642946513402,0.9930419990886716,,Neutral
2022-10-19 08:59:59.999,19164.07,19234.93,18827.51,19124.72,413.828329,7505,0.9849730720127782,0.9910125787272567,,Up
2022-10-19 09:59:59.999,19124.13,19307.01,19103.05,19154.93,428.008969,7356,0.9868971217688147,0.9925781517593545,,Neutral
2022-10-19 10:59:59.999,19153.96,19299.96,18796.76,19266.24,345.623716,6152,0.9929582480018858,0.9982950021879208,,Neutral
2022-10-19 11:59:59.999,19266.16,19277.79,19171.3,19177.93,344.76094,9648,0.9887080855169935,0.993714646424411,,Up
2022-10-19 12:59:59.999,19177.03,19307.01,19103.52,19183.07,368.320998,13039,0.9893326676124712,0.9939733042740254,,Up
2022-10-19 13:59:59.999,19182.23,19215.02,19165.14,19186.77,308.598495,8557,0.9898541493535556,0.9941434420223331,,Neutral
2022-10-19 14:59:59.999,19187.27,19228.6,19153.07,19228.56,339.26182,7269,0.9923101403401918,0.9962571035070363,,Neutral
2022-10-19 15:59:59.999,19228.69,19271.22,19135.78,19194.87,287.481867,5113,0.9909002476704704,0.9944760947362321,,Neutral
2022-10-19 16:59:59.999,19194.61,19208.0,19156.64,19194.92,229.319022,3833,0.9912393595601365,0.9944345316024943,,Down
2022-10-19 17:59:59.999,19196.05,19197.69,19000.01,19141.89,296.532173,4894,0.988894713641836,0.9916756376647761,,Down
2022-10-19 18:59:59.999,19140.98,19159.66,19086.71,19123.55,284.673714,4689,0.9883471930186193,0.9907149321349482,,Neutral
2022-10-19 19:59:59.999,19123.82,19269.79,18796.76,18973.22,351.492077,5803,0.9811265055008171,0.982988792063051,,Up
2022-10-19 20:59:59.999,18972.67,19052.49,18931.15,19046.3,357.041979,5975,0.985417907258228,0.9867867368501416,,Neutral
2022-10-19 21:59:59.999,19047.19,19080.32,19015.39,19062.4,301.208721,4950,0.9867964825020668,0.9876200829920226,,Neutral
2022-10-19 22:59:59.999,19062.63,19063.3,19014.84,19046.18,286.682549,4644,0.9864557374978147,0.9867910719742835,,Neutral
2022-10-19 23:59:59.999,19046.18,19199.85,19038.56,19178.06,332.824439,5684,0.9936071027857687,0.9936046112393977,,Down
2022-10-20 00:59:59.999,19178.06,19190.77,10000.0,19140.21,336.630208,5591,0.9920659129239197,0.9916448054733386,,Neutral
2022-10-20 01:59:59.999,19141.2,19142.45,9962.57,19132.98,317.684918,5597,0.9921506402046283,0.9912606806727342,,Neutral
2022-10-20 02:59:59.999,19132.98,19165.99,19096.56,19145.7,387.939312,5733,0.9932303850629755,0.9919078150592937,,Neutral
2022-10-20 03:59:59.999,19145.76,19163.73,19107.04,19113.3,272.085641,4515,0.9920957273625662,0.9902405715259931,,Up
2022-10-20 04:59:59.999,19113.1,19191.41,19107.24,19186.23,350.173794,5392,0.9963769000289178,0.9940008061122454,,Up
2022-10-20 05:59:59.999,19186.09,19249.99,19068.37,19202.52,351.953541,6213,0.9975665272410992,0.9948093051886564,,Neutral
2022-10-20 06:59:59.999,19203.12,19229.16,19056.37,19209.14,355.474016,6226,0.9982416959955517,0.9951137210770082,,Neutral
2022-10-20 07:59:59.999,19207.98,19475.9,19000.0,19136.54,386.190799,10837,0.9948749063808892,0.9913675387859402,,Up
2022-10-20 08:59:59.999,19135.82,19215.2,19130.34,19172.57,373.995139,11700,0.9971531012333802,0.9932176369341399,,Neutral
2022-10-20 09:59:59.999,19172.8,19339.68,19171.03,19325.67,400.605945,13548,1.0054310226226986,1.001046874843632,,Down
2022-10-20 10:59:59.999,19325.62,19354.82,19249.4,19254.29,360.76031,7761,1.0020179945024836,0.9972928315267995,,Down
2022-10-20 11:59:59.999,19254.29,19302.41,18984.89,19184.19,430.20668,8525,0.9986128247559914,0.9936358368908438,,Down
2022-10-20 12:59:59.999,19182.68,19354.82,9557.8,19098.12,443.539892,9554,0.9944205640256765,0.9891927973335698,,Down
2022-10-20 13:59:59.999,19098.12,19234.64,18699.0,19063.36,413.939699,8802,0.9929722560675563,0.9874266081826393,,Down
2022-10-20 14:59:59.999,19063.36,19377.99,18960.07,19062.95,400.287514,6868,0.9933087301150019,0.9874523398115705,,Neutral
2022-10-20 15:59:59.999,19061.71,19123.42,18917.56,19030.56,367.33203,5921,0.991818514581435,0.9858299276881615,,Neutral
2022-10-20 16:59:59.999,19031.07,19497.09,18995.9,19073.07,301.198481,4787,0.9941819951335561,0.9880623156332632,,Neutral
2022-10-20 17:59:59.999,19072.86,19092.73,19001.8,19035.07,327.6534,5068,0.9925431940591,0.986144158245181,,Up
2022-10-20 18:59:59.999,19034.9,19088.84,9507.83,19042.49,349.804066,5002,0.993193021507401,0.9866990719002876,,Up
2022-10-20 19:59:59.999,19042.94,90000.0,15234.18,19047.58,450.978456,7138,0.9937430060689674,0.9871069423775329,,Up
2022-10-20 20:59:59.999,19047.62,19071.95,19023.44,19064.55,302.98462,4967,0.9949026798869819,0.9880288961507055,,Neutral
2022-10-20 21:59:59.999,19064.22,19120.82,19060.39,19110.4,296.401462,4870,0.9974228719110576,0.9905027443089709,,Down
2022-10-20 22:59:59.999,19109.63,22266.0,19044.25,19052.39,300.625263,4958,0.9946648692760315,0.9876037326841781,,Down
2022-10-20 23:59:59.999,19051.77,19079.96,19025.81,19047.04,286.062108,4586,0.9946391947762225,0.987419953028417,,Down
2022-10-21 00:59:59.999,19046.96,19064.14,19028.16,19044.1,302.693576,4784,0.9947339861596896,0.9873347454295879,,Down
2022-10-21 01:59:59.999,19043.91,19071.4,19030.06,19036.98,317.920004,7217,0.994610716260697,0.9870506564085602,,Down
2022-10-21 02:59:59.999,19036.97,19084.1,18995.53,19028.01,335.085902,9458,0.994378908793365,0.9866681130324488,0.9884507219678614,Neutral
2022-10-21 03:59:59.999,19027.56,19040.69,18952.74,18981.66,352.477832,25144,0.9921754000992046,0.9843898039369681,0.9860854702319051,Neutral
2022-10-21 04:59:59.999,18980.39,19054.95,18914.13,19011.85,368.139367,24016,0.9939667540488073,0.9860879332543283,0.9876782324031762,Down
2022-10-21 05:59:59.999,19013.35,19017.22,18958.03,19004.1,303.313666,18285,0.9937607797167944,0.9858063514270555,0.9872967875675114,Down
2022-10-21 06:59:59.999,19004.0,19165.57,18941.58,18945.54,331.468565,11230,0.9910329376062506,0.9829476492282389,0.9842912017410896,Neutral
2022-10-21 07:59:59.999,18945.47,18946.91,18670.21,18879.81,464.60726,21406,0.9879429144931619,0.9797310952535033,0.9809306462220514,Neutral
2022-10-21 08:59:59.999,18879.81,19274.7,18856.85,19064.56,502.503612,33668,0.9977528715561228,0.9894590980009325,0.9905363099076151,Neutral
2022-10-21 09:59:59.999,19064.56,19126.53,18938.38,18975.98,455.10286,27814,0.993312179502588,0.9850772168769281,0.9859556097231308,Neutral
2022-10-21 10:59:59.999,18977.27,19165.41,18950.0,19163.72,388.359062,6923,1.0030986171106795,0.9949748828773003,0.9956701768579798,Neutral
2022-10-21 11:59:59.999,19163.72,19224.73,18785.04,19128.01,398.139865,7442,1.001257643431862,0.993321489957568,0.9937843182366093,Neutral
2022-10-21 12:59:59.999,19126.29,19172.39,19091.0,19150.32,353.86153,6149,1.002547128665052,0.9947046290582732,0.99490277742627,Neutral
2022-10-21 13:59:59.999,19149.71,19365.8,18698.59,19140.73,343.402832,6030,1.0020841088631032,0.9943783814134348,0.9942881415682656,Neutral
2022-10-21 14:59:59.999,19140.74,19243.73,19137.28,19187.65,337.936653,5854,1.0045357175084304,0.996996128058435,0.9966130975710669,Down
2022-10-21 15:59:59.999,19187.01,19385.74,18592.2,19179.02,317.586141,5501,1.0040920569736496,0.9967194509418722,0.9959593945093532,Neutral
2022-10-21 16:59:59.999,19178.8,19220.5,17944.78,19153.99,253.787343,4492,1.0028599482156653,0.9956088605138889,0.9944726600234693,Neutral
2022-10-21 17:59:59.999,19154.2,19191.21,19153.95,19189.51,245.968316,4298,1.004725335007227,0.9976246102256763,0.9961165826479618,Neutral
2022-10-21 18:59:59.999,19189.6,19192.06,19160.17,19161.98,233.104984,4025,1.003318525826248,0.9963807764263446,0.9946337398226903,Neutral
2022-10-21 19:59:59.999,19161.63,19178.87,19148.07,19164.55,249.038046,4175,1.0034292797957427,0.9967025248245736,0.994746697973955,Down
2022-10-21 20:59:59.999,19164.52,19183.08,19148.02,19156.2,271.402879,4532,1.0029577940645895,0.9964543065734863,0.9943135962112168,Neutral
2022-10-21 21:59:59.999,19155.94,19164.27,19120.48,19127.96,265.355704,4294,1.001316990055354,0.995185317909982,0.9929216214775168,Neutral
2022-10-21 22:59:59.999,19128.0,19159.08,19114.15,19150.33,277.979123,4525,1.002378847409184,0.9965558997132551,0.9941391807104315,Down
2022-10-21 23:59:59.999,19150.43,19162.79,19030.14,19148.17,239.675473,3891,1.002175803376151,0.9966761395690442,0.9940875960688315,Neutral
2022-10-22 00:59:59.999,19148.07,19156.15,19138.2,19140.67,258.706058,4103,1.0016841939913652,0.9964901243684431,0.9937656910609663,Up
2022-10-22 01:59:59.999,19140.09,19149.88,19133.54,19144.02,268.46437,4230,1.0018952044250313,0.9968440161784947,0.9940137603625626,Neutral
2022-10-22 02:59:59.999,19144.08,19173.99,19144.03,19162.7,255.167623,4156,1.0028492081271296,0.9980172358290662,0.9950386320852745,Down
2022-10-22 03:59:59.999,19163.07,19178.84,19152.94,19154.81,212.793852,3513,1.002413393711298,0.9978271323791656,0.9946945643723363,Neutral
2022-10-22 04:59:59.999,19155.01,19173.12,19142.03,19142.73,186.822356,3028,1.001784334785881,0.9974113156203374,0.9942532308375008,Up
