close_time,open,high,low,close,volume,trade_count,SMA50,SMA100,SMA200,next_two_candles
2022-10-14 00:59:59.999,1327.1,1329.88,1200.0,1326.59,629.52789,2185,,,,Down
2022-10-14 01:59:59.999,1326.38,1329.55,1229.0,1325.71,436.15572,1491,,,,Down
2022-10-14 02:59:59.999,1325.76,1328.15,1229.0,1321.75,701.37758,2243,,,,Neutral
2022-10-14 03:59:59.999,1321.73,1324.96,1318.13,1321.53,543.55349,1656,,,,Up
2022-10-14 04:59:59.999,1321.44,1328.86,1316.75,1327.82,496.22213,1538,,,,Neutral
2022-10-14 05:59:59.999,1327.48,1333.88,1325.37,1330.8,632.10678,2078,,,,Neutral
2022-10-14 06:59:59.999,1330.27,1335.9,1325.69,1325.83,524.41147,1649,,,,Neutral
2022-10-14 07:59:59.999,1325.87,1343.71,1220.0,1338.28,950.13003,3009,,,,Down
2022-10-14 08:59:59.999,1338.47,1338.95,1220.0,1331.2,1180.5451,3782,,,,Down
2022-10-14 09:59:59.999,1330.9,1343.71,1193.05,1320.2,1595.51672,5127,,,,Down
2022-10-14 10:59:59.999,1319.93,4895.0,600.0,1310.0,1147.74574,3858,,,,Neutral
2022-10-14 11:59:59.999,1309.96,4895.0,1220.0,1304.64,1002.35144,3512,,,,Neutral
2022-10-14 12:59:59.999,1304.29,1309.02,1200.0,1309.02,853.71335,2655,,,,Neutral
2022-10-14 13:59:59.999,1308.77,1308.77,1229.0,1229.0,296.94094,1248,,,,Neutral
2022-10-14 14:59:59.999,1235.9,1277.28,350.0,1229.0,27.63713,166,,,,Neutral
2022-10-14 15:59:59.999,1229.0,1229.0,900.0,1229.0,18.31762,62,,,,Up
2022-10-14 16:59:59.999,1229.0,4895.0,900.0,1277.28,15.79074,502,,,,Neutral
2022-10-14 17:59:59.999,1284.18,1297.97,1229.0,1295.3,0.85856,48,,,,Neutral
2022-10-14 18:59:59.999,1290.24,1302.46,1229.0,1229.0,1.02964,41,,,,Neutral
2022-10-14 19:59:59.999,1229.0,4895.0,1016.3,1249.69,11.97202,241,,,,Neutral
2022-10-14 20:59:59.999,1249.69,4895.0,1229.0,1229.0,8.27415,110,0.9556675987471346,,,Neutral
2022-10-14 21:59:59.999,1235.9,1284.18,1229.0,1229.0,0.72004,35,0.9566741057354521,,,Neutral
2022-10-14 22:59:59.999,1229.0,4895.0,1016.3,1235.9,6.11342,148,0.962897552655514,,,Down
2022-10-14 23:59:59.999,1235.9,4895.0,1000.0,1229.0,12.81194,163,0.9583838388879566,,,Neutral
2022-10-15 00:59:59.999,1235.9,1297.53,800.0,1220.0,7.47429,143,0.9523528501657016,,,Up
2022-10-15 01:59:59.999,976.0,4895.0,976.0,1229.0,37.139,467,0.960211612200766,,,Up
2022-10-15 02:59:59.999,1235.9,4895.0,1220.0,1284.18,4.87914,139,1.0033741148261657,,,Up
2022-10-15 03:59:59.999,1291.07,3000.0,1229.0,1297.97,5.55318,170,1.013926421611599,,,Neutral
2022-10-15 04:59:59.999,1311.76,3000.0,1027.34,1366.93,22.47114,543,1.0663072707314165,,,Down
2022-10-15 05:59:59.999,1366.93,2447.5,1229.0,1285.61,10.79368,281,1.0027545897349177,,,Down
2022-10-15 06:59:59.999,1285.61,1748.0,1229.0,1256.59,24.17374,90,0.9803771650037988,,,Neutral
2022-10-15 07:59:59.999,1256.59,1366.93,800.0,1000.0,5.25485,127,0.7831580912683042,,,Up
2022-10-15 08:59:59.999,1000.0,1500.0,800.0,1235.9,13.99834,134,0.9680137976624805,,,Neutral
2022-10-15 09:59:59.999,1235.9,1290.74,1229.0,1270.38,7.79921,122,0.9941738491849589,,,Neutral
2022-10-15 10:59:59.999,1281.72,1286.6,300.0,1229.0,17.9933,102,0.9616907477994575,,,Neutral
2022-10-15 11:59:59.999,1235.9,1235.9,1223.54,1229.0,9.984,27,0.9615851053675071,,,Neutral
2022-10-15 12:59:59.999,1235.9,1748.0,1229.0,1235.9,19.51313,478,0.967296775322607,,,Neutral
2022-10-15 13:59:59.999,1229.0,1242.8,983.2,1235.9,6.08844,80,0.9677404704695471,,,Neutral
2022-10-15 14:59:59.999,1235.9,1235.9,1229.0,1229.0,0.54356,13,0.9630302935322603,,,Neutral
2022-10-15 15:59:59.999,1235.9,1235.9,1000.0,1235.9,0.54123,20,0.9691924013559127,,,Neutral
2022-10-15 16:59:59.999,1100.0,1279.72,1100.0,1231.46,4.50282,156,0.9665481079529988,,,Neutral
2022-10-15 17:59:59.999,1231.46,1281.1,1200.0,1235.9,2.39246,124,0.9709099387743045,,,Neutral
2022-10-15 18:59:59.999,1235.9,1346.24,1229.0,1231.46,16.47624,201,0.9683899088527945,,,Neutral
2022-10-15 19:59:59.999,1231.51,1748.0,985.21,1235.9,59.72964,397,0.9727468737746214,,,Neutral
2022-10-15 20:59:59.999,1235.9,1711.29,1229.0,1229.0,4.97257,142,0.9682004832021549,,,Neutral
2022-10-15 21:59:59.999,1229.0,1229.0,1229.0,1229.0,0.59454,33,0.9691371225727412,,,Up
2022-10-15 22:59:59.999,983.2,1242.8,983.2,1235.9,0.52279,34,0.9760133986841389,,,Neutral
2022-10-15 23:59:59.999,1235.9,1242.8,1229.0,1242.8,0.74486,34,0.9828552339967316,,,Neutral
2022-10-16 00:59:59.999,1242.8,1249.69,1229.0,1242.8,0.54468,40,0.9842083189202407,,,Down
2022-10-16 01:59:59.999,1235.9,1242.8,976.0,1235.9,1.35076,100,0.9801585891680223,,,Neutral
2022-10-16 02:59:59.999,1235.9,1242.8,1229.0,1229.0,1.83148,44,0.9761974622678632,,,Up
2022-10-16 03:59:59.999,1229.0,1242.8,1229.0,1235.9,1.64738,37,0.9830807343220935,,,Neutral
2022-10-16 04:59:59.999,1229.0,1249.9,988.72,1249.9,2.8833,77,0.9953545872077624,,,Down
2022-10-16 05:59:59.999,1242.79,1281.43,1229.0,1229.0,14.59049,84,0.980155402083831,,,Neutral
2022-10-16 06:59:59.999,1229.0,1282.12,1000.0,1000.0,7.34259,104,0.8017147716908742,,,Neutral
2022-10-16 07:59:59.999,800.0,1000.0,800.0,1000.0,0.83758,16,0.8059898587132017,,,Neutral
2022-10-16 08:59:59.999,1000.0,1300.0,1000.0,1277.28,11.02695,206,1.0302810413220713,,,Neutral
2022-10-16 09:59:59.999,1277.28,1711.29,1229.0,1242.8,14.99149,377,1.0040152531470803,,,Neutral
2022-10-16 10:59:59.999,1242.8,1286.89,1229.0,1286.38,2.92776,101,1.0399751514511615,,,Neutral
2022-10-16 11:59:59.999,1286.45,1287.59,1229.0,1242.8,5.18824,124,1.0060018517298326,,,Neutral
2022-10-16 12:59:59.999,1242.8,1242.8,1229.0,1242.8,4.67716,77,1.0070974928393812,,,Neutral
2022-10-16 13:59:59.999,1242.8,1242.8,994.24,1242.8,1.3506,61,1.008107854237403,,,Neutral
2022-10-16 14:59:59.999,1242.8,1711.29,1229.0,1235.9,9.05696,180,1.0037014893179166,,,Neutral
2022-10-16 15:59:59.999,1235.9,1300.47,1200.32,1235.9,5.76101,276,1.0035890142610495,,,Down
2022-10-16 16:59:59.999,1229.0,1249.9,983.2,1231.46,1.04692,50,0.9999436473055373,,,Neutral
2022-10-16 17:59:59.999,1235.9,1242.8,1229.0,1229.0,0.74859,24,0.9979461310464857,,,Neutral
2022-10-16 18:59:59.999,1235.9,1235.9,1235.9,1235.9,0.04951,4,1.004223768909739,,,Neutral
2022-10-16 19:59:59.999,1235.9,1243.0,1229.0,1229.0,1.10425,15,0.9996943164165099,,,Up
2022-10-16 20:59:59.999,1235.9,1305.86,1228.99,1242.8,5.1581,162,1.010692620463777,,,Up
2022-10-16 21:59:59.999,1242.8,1711.29,1229.0,1299.86,181.49474,697,1.0562341100902997,,,Up
2022-10-16 22:59:59.999,1299.33,1302.37,1229.0,1301.75,305.12977,898,1.0565207560167913,1.0339053442283301,,Up
2022-10-16 23:59:59.999,1301.56,1305.77,1229.0,1305.07,497.51506,1405,1.0579090224342502,1.0364729153974523,,Neutral
2022-10-17 00:59:59.999,1305.05,1309.25,1304.63,1308.58,361.89504,1057,1.0595058543329643,1.0391299635076054,,Neutral
2022-10-17 01:59:59.999,1308.59,1311.81,1306.31,1306.98,358.19146,1094,1.0568758304729053,1.0376925556527719,,Neutral
2022-10-17 02:59:59.999,1307.07,1314.38,1306.73,1312.23,553.64836,1666,1.0595407598966935,1.0416478139231837,,Neutral
2022-10-17 03:59:59.999,1312.23,1313.72,1307.53,1308.98,425.16251,1281,1.0555532707733073,1.038866749692621,,Up
2022-10-17 04:59:59.999,1308.98,1320.03,1308.51,1318.22,504.28425,1537,1.0624210872959674,1.0459442820556788,,Neutral
2022-10-17 05:59:59.999,1317.87,1323.07,666.0,1319.84,732.16298,2168,1.0633518722740247,1.0469314566239807,,Neutral
2022-10-17 06:59:59.999,1319.45,1324.9,1314.5,1317.3,626.20937,1893,1.062154888355612,1.0445877105956782,,Up
2022-10-17 07:59:59.999,1317.06,1319.38,1313.74,1318.74,351.09078,1275,1.062748191360112,1.0453929510293405,,Neutral
2022-10-17 08:59:59.999,1318.79,1337.4,1318.63,1331.41,877.96317,2824,1.0716663650933989,1.0549519336480313,,Neutral
2022-10-17 09:59:59.999,1331.42,1336.69,1323.33,1325.9,1002.86837,3379,1.06166139639341,1.0498964079511501,,Neutral
2022-10-17 10:59:59.999,1326.0,1333.12,1229.0,1329.3,708.89276,2207,1.062794161244095,1.051870435010502,,Down
2022-10-17 11:59:59.999,1329.18,1330.86,1229.0,1321.11,693.8177,2110,1.055390021618915,1.0445212857848218,,Down
2022-10-17 12:59:59.999,1321.09,1323.57,1317.1,1321.02,423.60533,1312,1.0537688377273207,1.0436360456162377,,Neutral
2022-10-17 13:59:59.999,1320.65,1322.25,1315.32,1320.82,451.46773,1371,1.0520681412496384,1.0426638679575568,,Up
2022-10-17 14:59:59.999,1320.59,1325.65,1319.32,1325.57,436.60516,1322,1.0543455194550875,1.0458439700554902,,Up
2022-10-17 15:59:59.999,1325.29,1330.9,1324.19,1330.11,327.18822,1028,1.0563734315938815,1.0488886800046935,,Up
2022-10-17 16:59:59.999,1329.79,1333.42,1321.0,1330.49,377.47934,1013,1.0549745376948685,1.0487288569786355,,Up
2022-10-17 17:59:59.999,1330.43,1338.54,1326.36,1331.19,627.17093,1973,1.053936925771469,1.0489039375796612,,Up
2022-10-17 18:59:59.999,1331.11,1334.15,1253.0,1331.37,372.08855,1147,1.0524144895935568,1.0486767424029872,,Neutral
2022-10-17 19:59:59.999,1331.26,1341.21,1329.34,1337.92,604.64337,1902,1.055889072299422,1.0534668770366866,,Down
2022-10-17 20:59:59.999,1337.98,1339.93,1331.08,1332.88,370.76626,1152,1.0502302677611268,1.0491861502516306,,Neutral
2022-10-17 21:59:59.999,1332.82,1334.66,1327.69,1327.69,288.90392,901,1.0446297976265317,1.0448111440646222,,Up
2022-10-17 22:59:59.999,1327.69,1337.18,1327.69,1333.27,394.14106,1221,1.0473017450027982,1.048820618611199,,Neutral
2022-10-17 23:59:59.999,1333.13,1337.86,1331.69,1335.04,352.12409,1092,1.046947975380913,1.049843833527909,,Neutral
2022-10-18 00:59:59.999,1335.06,1335.59,1330.54,1331.97,283.17465,876,1.0429689390276962,1.0474063487936982,,Up
2022-10-18 01:59:59.999,1331.73,1340.23,1330.3,1335.92,444.94594,1362,1.0445386357789983,1.0504843801468267,,Neutral
2022-10-18 02:59:59.999,1335.66,1338.04,1330.99,1336.71,496.99444,1487,1.043623723020729,1.0510478161454582,,Neutral
2022-10-18 03:59:59.999,1336.75,1336.92,1229.0,1322.53,524.48029,1598,1.0311579629552527,1.0399348736391807,,Up
2022-10-18 04:59:59.999,1322.13,1325.67,1318.57,1324.53,564.31305,1735,1.0311812172162647,1.041524389165089,,Up
2022-10-18 05:59:59.999,1324.58,1328.91,397.37,1324.98,405.73226,1220,1.0301027785984171,1.0418842206179497,,Up
2022-10-18 06:59:59.999,1324.97,1329.49,1324.8,1326.12,356.94052,1085,1.029768647609025,1.0427448158609307,,Neutral
2022-10-18 07:59:59.999,1325.88,1333.47,1325.88,1331.34,587.27609,1707,1.0321815753875392,1.046768622573135,,Down
2022-10-18 08:59:59.999,1331.13,1334.37,1229.0,1321.73,834.79756,2599,1.019644273574139,1.039262504421896,,Down
2022-10-18 09:59:59.999,1321.79,1324.98,1229.0,1308.46,1267.28859,3557,1.0046259506232558,1.0290091946767967,,Neutral
2022-10-18 10:59:59.999,1308.08,1311.21,1298.7,1308.14,1050.44942,3235,1.0039045250834924,1.0289006775073506,,Neutral
2022-10-18 11:59:59.999,1307.43,1312.12,1229.0,1309.88,583.95782,1751,1.004205938421357,1.0304994415125406,,Down
2022-10-18 12:59:59.999,1309.93,1312.29,1306.03,1309.15,521.17143,1598,1.003296013056528,1.0301038334277683,,Neutral
2022-10-18 13:59:59.999,1309.12,1310.04,1229.0,1293.57,732.18745,2309,0.9905850882243076,1.0180580423020167,,Up
2022-10-18 14:59:59.999,1293.41,1300.66,1287.01,1300.66,917.73334,2748,0.9951325984004246,1.0237132236616548,,Neutral
2022-10-18 15:59:59.999,1300.68,1319.64,1298.75,1314.11,682.95895,2100,1.0043272640563474,1.0342222571656197,,Neutral
2022-10-18 16:59:59.999,1314.18,1315.2,1229.0,1310.6,411.09634,1201,1.0005023123161176,1.0314470140726486,,Neutral
2022-10-18 17:59:59.999,1310.41,1314.45,1229.0,1312.59,422.12019,1248,1.0008495772472508,1.0323340238682854,,Down
2022-10-18 18:59:59.999,1312.6,1315.75,1308.03,1310.75,425.92511,1326,0.9982395342305342,1.0302245036628677,,Neutral
2022-10-18 19:59:59.999,1310.65,1313.33,1298.77,1300.88,538.1341,1677,0.9896392481638637,1.0218895420106437,,Neutral
2022-10-18 20:59:59.999,1300.89,1308.3,1298.34,1306.46,421.48409,1262,0.9928183560218083,1.026037651119397,,Down
2022-10-18 21:59:59.999,1305.9,1307.4,1302.47,1306.1,288.05836,859,0.9913830662876321,1.0256679268746907,,Down
2022-10-18 22:59:59.999,1306.14,1306.81,1302.03,1305.6,214.00511,651,0.9900596674746289,1.024658915957014,,Down
2022-10-18 23:59:59.999,1304.9,1305.4,1300.41,1303.34,230.59704,671,0.988293708266289,1.0224547166013214,,Down
2022-10-19 00:59:59.999,1303.36,1306.16,1298.39,1301.38,364.93547,1065,0.9868130211577358,1.0203377594123568,,Neutral
2022-10-19 01:59:59.999,1301.38,1303.21,1229.0,1294.81,520.22706,1581,0.9819839046284695,1.0146630530480212,,Neutral
2022-10-19 02:59:59.999,1294.49,1301.14,1292.95,1299.95,482.21232,1457,0.9860111493327329,1.0181799099111095,,Neutral
2022-10-19 03:59:59.999,1299.66,1301.03,1250.0,1299.66,530.79734,1526,0.9859006631840602,1.0173897033267014,,Neutral
2022-10-19 04:59:59.999,1299.19,1307.37,1299.19,1306.38,394.5688,1212,0.9910863076113772,1.0219591594961281,,Down
2022-10-19 05:59:59.999,1306.54,1308.0,1299.87,1300.72,289.92082,876,0.9869160330758606,1.0169608669592953,,Down
2022-10-19 06:59:59.999,1300.76,1301.19,1293.96,1300.25,552.53226,1674,0.9868285240005197,1.0164656888010066,,Down
2022-10-19 07:59:59.999,1300.25,1300.87,1295.26,1299.73,560.25581,1689,0.9867350702162294,1.016045201202716,,Neutral
2022-10-19 08:59:59.999,1299.58,1370.53,1291.66,1293.6,894.81315,2758,0.982434800914934,1.011833192070907,,Up
2022-10-19 09:59:59.999,1293.08,1302.48,1256.59,1296.77,835.51464,2529,0.9851710399204066,1.014224181891331,,Neutral
2022-10-19 10:59:59.999,1295.98,1700.0,1295.98,1304.72,638.2881,1980,0.9916128788071096,1.0200580189662054,,Down
2022-10-19 11:59:59.999,1304.75,1305.47,1296.6,1297.96,480.80313,1437,0.9868942787717061,1.0124144715458696,,Neutral
2022-10-19 12:59:59.999,1297.84,1298.64,450.0,1295.6,712.17316,2073,0.985604964113968,1.0101032938988155,,Up
2022-10-19 13:59:59.999,1295.5,1298.39,1293.26,1296.24,353.7952,1091,0.9864650997560779,1.0103985525914458,,Neutral
2022-10-19 14:59:59.999,1296.33,1298.28,1000.0,1296.58,526.59323,1549,0.987091031508529,1.0101314648028106,,Down
2022-10-19 15:59:59.999,1296.73,1298.93,1287.79,1294.59,430.005,1306,0.985969813828025,1.008065991845395,,Down
2022-10-19 16:59:59.999,1294.49,1296.1,1291.56,1294.41,172.82295,564,0.9863008563164903,1.0074668250290997,,Down
2022-10-19 17:59:59.999,1294.33,1294.53,1281.66,1286.36,431.12919,1320,0.9808209384942711,1.0008082805144953,,Down
2022-10-19 18:59:59.999,1286.27,1288.94,1280.33,1285.16,432.99178,1344,0.980583805824324,0.9994379736192112,,Neutral
2022-10-19 19:59:59.999,1285.09,1287.97,1270.49,1276.95,709.9203,2132,0.975126653064759,0.99273633725188,,Up
2022-10-19 20:59:59.999,1276.25,1281.52,1273.27,1279.68,599.62634,1757,0.9779834502162955,0.9944859063982728,,Neutral
2022-10-19 21:59:59.999,1279.8,1282.71,1277.75,1282.29,235.44959,735,0.9808120970267309,0.9961551049598935,,Neutral
2022-10-19 22:59:59.999,1282.23,1711.29,1277.32,1280.49,295.11468,881,0.9802208939868089,0.994378012278354,,Up
2022-10-19 23:59:59.999,1279.98,1711.29,1229.0,1290.6,654.26739,1907,0.9885214779384157,1.0018034946842935,,Neutral
2022-10-20 00:59:59.999,1290.55,1295.68,1289.68,1292.32,400.26484,1242,0.9904602138986939,1.002645801901731,,Neutral
2022-10-20 01:59:59.999,1292.37,1293.61,1288.58,1291.44,283.49232,893,0.9904476985573688,1.0014778979882812,,Neutral
2022-10-20 02:59:59.999,1291.18,1293.89,1288.67,1292.42,415.21211,1338,0.9918009626551738,1.0017987761253124,,Neutral
2022-10-20 03:59:59.999,1292.44,1294.52,1290.29,1291.08,260.00809,861,0.9914549709977074,1.0003857173917323,,Up
2022-10-20 04:59:59.999,1291.17,1296.3,1229.0,1296.18,325.52619,1079,0.9959913840267627,1.0039221882464473,,Up
2022-10-20 05:59:59.999,1296.3,1301.51,1293.01,1298.88,464.90611,1582,0.998428962557223,1.0055229132542953,,Neutral
2022-10-20 06:59:59.999,1299.0,1302.22,1200.0,1299.64,413.12881,1200,0.9993955826782918,1.005561366215323,,Neutral
2022-10-20 07:59:59.999,1299.59,1711.29,1229.0,1292.35,953.06118,2710,0.9942886967836085,0.9994843840764006,,Up
2022-10-20 08:59:59.999,1292.33,1301.49,1290.65,1297.92,929.03991,2887,0.9990075502840421,1.003419490220657,,Neutral
2022-10-20 09:59:59.999,1297.9,2000.0,1297.83,1306.08,878.50184,2821,1.0056793533123245,1.0091266281311047,,Down
2022-10-20 10:59:59.999,1306.14,1307.69,1299.28,1299.85,447.05963,1411,1.0012196262308528,1.0019917269100205,,Down
2022-10-20 11:59:59.999,1299.84,1299.84,1200.0,1290.42,686.14445,2139,0.9942324011496059,0.9925006752960998,,Neutral
2022-10-20 12:59:59.999,1290.59,1290.68,1283.07,1284.81,724.79852,2229,0.9902660563978642,0.988128628304635,,Neutral
2022-10-20 13:59:59.999,1284.42,1289.85,1229.0,1288.9,808.10798,2486,0.9937398016190351,0.9909228575512066,,Down
2022-10-20 14:59:59.999,1288.75,1290.72,1282.4,1284.65,534.58535,1630,0.9908373862039093,0.9876685394683774,,Neutral
2022-10-20 15:59:59.999,1284.75,5037.06,1272.01,1282.52,687.94525,2016,0.9893631809586081,0.985729927585143,,Neutral
2022-10-20 16:59:59.999,1282.36,1288.0,1278.84,1284.62,283.87429,813,0.9912284668111845,0.9870267093905455,,Down
2022-10-20 17:59:59.999,1284.62,1429.0,1279.05,1282.94,362.92526,1067,0.990408567658645,0.9854319765894042,,Neutral
2022-10-20 18:59:59.999,1282.74,1429.0,1278.17,1282.91,383.45796,1102,0.9908090032627166,0.985053244596051,,Up
2022-10-20 19:59:59.999,1282.23,1286.48,1229.0,1285.69,574.30236,1614,0.9933687849066727,0.9868105454847445,,Up
2022-10-20 20:59:59.999,1284.85,1429.0,1229.0,1286.59,992.45143,2287,0.9944354158412488,0.9870836499669524,,Neutral
2022-10-20 21:59:59.999,1285.93,1291.35,1285.93,1289.76,209.80729,632,0.9970569750155964,0.9890546489962564,,Neutral
2022-10-20 22:59:59.999,1289.8,1292.32,1286.84,1287.52,201.45933,590,0.9956168792755764,0.9869462196637565,,Neutral
2022-10-20 23:59:59.999,1287.54,1290.31,1229.0,1288.33,359.71837,917,0.9965171056922442,0.9871181892308165,,Down
2022-10-21 00:59:59.999,1287.86,1290.17,1286.77,1287.94,200.90716,588,0.9964876815077004,0.9864781854083275,,Down
2022-10-21 01:59:59.999,1288.03,1291.0,1284.8,1285.44,176.10164,533,0.994828969657345,0.9846721030559736,,Down
2022-10-21 02:59:59.999,1285.44,1290.25,1218.73,1284.67,415.12403,1156,0.9944902698385198,0.9842110384063484,1.001949780374296,Neutral
2022-10-21 03:59:59.999,1284.58,2000.0,1229.0,1278.1,647.08316,1842,0.9896603299291062,0.9793799936904664,0.9968977689566766,Up
2022-10-21 04:59:59.999,1278.12,2185.0,1272.98,1280.56,657.03967,1973,0.9918629993492196,0.9814757714839042,0.9988640550046048,Neutral
2022-10-21 05:59:59.999,1280.25,1281.8,1277.53,1281.59,304.26157,917,0.9929387373092512,0.9824563931916835,0.9996875172095644,Down
2022-10-21 06:59:59.999,1281.1,1281.39,1274.91,1275.53,396.91678,1144,0.988716264872059,0.9780860207764968,0.9950029482753387,Neutral
2022-10-21 07:59:59.999,1275.53,1275.69,1253.88,1269.71,1261.98806,3619,0.9846783182009805,0.9739164718069242,0.9905203881027557,Neutral
2022-10-21 08:59:59.999,1269.63,2000.0,1222.17,1285.82,1836.87076,5418,0.9973950847136572,0.9865186323525968,1.0030942691115428,Neutral
2022-10-21 09:59:59.999,1285.87,1780.0,1275.55,1279.59,1158.11567,3520,0.992872768986745,0.9820420586819996,0.9982510576562752,Neutral
2022-10-21 10:59:59.999,1279.67,1297.25,1229.0,1297.25,938.41148,2775,1.0065186875353223,0.9957487343494358,1.0119506515994905,Neutral
2022-10-21 11:59:59.999,1297.29,1429.0,1229.0,1297.21,1009.2723,3187,1.0064807800274538,0.9958826114340448,1.01184414818582,Neutral
2022-10-21 12:59:59.999,1296.97,1303.49,1295.16,1298.61,617.21274,1859,1.0076625528134178,0.9972085134197461,1.0128367450535383,Neutral
2022-10-21 13:59:59.999,1298.64,1303.57,1295.11,1296.1,469.74587,1432,1.0057439377951913,0.9955088808516965,1.0106698145770618,Neutral
2022-10-21 14:59:59.999,1296.05,1304.87,1295.3,1302.7,466.5456,1425,1.010754013027841,1.0007826801216766,1.0155802341128,Down
2022-10-21 15:59:59.999,1303.0,1429.0,1229.0,1302.64,451.66978,1595,1.0106070919692487,1.000878603976269,1.0151907652118073,Neutral
2022-10-21 16:59:59.999,1302.69,1302.79,1297.26,1299.04,187.19395,572,1.0077756926402055,0.9982811495817915,1.0120827585519139,Neutral
2022-10-21 17:59:59.999,1299.02,1301.44,1298.33,1301.37,174.79591,556,1.0094770781985003,1.0002212004744973,1.0135845976140334,Neutral
2022-10-21 18:59:59.999,1301.41,1429.0,1298.53,1299.76,171.04248,578,1.0081445195366394,0.9991819801001536,1.0121604329108664,Neutral
2022-10-21 19:59:59.999,1299.75,1302.8,1229.0,1301.85,216.36874,717,1.0095230237317974,1.0010061193741222,1.013643287493132,Down
2022-10-21 20:59:59.999,1301.88,2000.0,1298.68,1298.97,199.90208,682,1.0070740249840757,0.9990337835805967,1.011306220903108,Neutral
2022-10-21 21:59:59.999,1298.98,1300.75,1188.24,1296.4,196.14075,604,1.0047785108227605,0.9973240573887527,1.0092630480180018,Neutral
2022-10-21 22:59:59.999,1296.07,2000.0,1294.32,1298.83,228.64043,706,1.0063631551282115,0.9994436548567083,1.0111071305071875,Down
2022-10-21 23:59:59.999,1298.82,1300.09,1297.08,1297.22,107.9718,339,1.0048831984601325,0.9985174876418818,1.0098389272580766,Neutral
2022-10-22 00:59:59.999,1297.25,1510.81,1294.22,1296.66,180.0798,532,1.0041978266465805,0.9983647778791204,1.0093967798260768,Up
2022-10-22 01:59:59.999,1296.27,1298.73,1190.61,1297.9,161.50454,505,1.0050445041357128,0.9995487821623632,1.0103407153958013,Up
2022-10-22 02:59:59.999,1297.78,1300.38,1229.0,1300.0,171.74564,548,1.0065509432466317,1.0014226364037773,1.0119243609892261,Neutral
2022-10-22 03:59:59.999,1299.7,1302.44,1299.7,1301.02,214.75162,629,1.0071912816509445,1.0024710801941419,1.0126762387618795,Neutral
2022-10-22 04:59:59.999,1300.63,1429.0,1299.63,1299.71,222.07975,647,1.006063582233783,1.0017106870309023,1.011772458429741,Up
2022-10-22 05:59:59.999,1299.72,1305.02,1229.0,1304.43,371.30781,1023,1.0095085406916073,1.00559253547419,1.015557826139627,Up
